CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
1309,100241235202400001,202400001,2024-05-17,5595,1235,1,2,4,11,3,7024,2024-05-17 16:39:00,2024-05-17 18:07:00,2024-05-17 19:12:00,12.70487,77.289431,Online Fraud reported in Ramanagara; registered at Ramanagara Police Station 05. Synthetic demonstration record.
1310,800091082202400001,202400001,2024-02-17,5515,1082,4,2,4,13,1,7009,2024-02-15 18:09:00,2024-02-15 19:30:00,2024-02-15 19:46:00,13.373896,75.734113,Cyber Stalking reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 02. Synthetic demonstration record.
1311,100261252202200004,202200004,2022-01-30,5330,1252,1,2,8,20,1,7026,2022-01-29 13:39:00,2022-01-29 14:49:00,2022-01-29 16:13:00,13.370535,77.123673,Hit and Run reported in Tumakuru; registered at Tumakuru Police Station 02. Synthetic demonstration record.
1312,100281271202300002,202300002,2023-10-11,5140,1271,1,2,4,12,3,7028,2023-10-09 10:03:00,2023-10-09 11:53:00,2023-10-09 12:17:00,14.797252,74.148005,Identity Theft reported in Uttara Kannada; registered at Uttara Kannada Police Station 01. Synthetic demonstration record.
1313,100101097202500001,202500001,2025-07-17,5171,1097,1,2,4,11,2,7010,2025-07-15 14:05:00,2025-07-15 15:31:00,2025-07-15 17:25:00,14.200313,76.412812,Online Fraud reported in Chitradurga; registered at Chitradurga Police Station 07. Synthetic demonstration record.
1314,100111103202500002,202500002,2025-08-03,5538,1103,1,2,4,11,2,7011,2025-08-03 17:07:00,2025-08-03 18:13:00,2025-08-03 19:53:00,12.847516,74.906183,Online Fraud reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 03. Synthetic demonstration record.
1315,100181171202300002,202300002,2023-07-07,5579,1171,1,1,5,15,1,7018,2023-07-06 17:55:00,2023-07-06 20:00:00,2023-07-06 21:44:00,12.316929,75.82438,Drug Trafficking reported in Kodagu; registered at Kodagu Police Station 01. Synthetic demonstration record.
1316,100071061202400002,202400002,2024-02-01,5238,1061,1,2,1,3,2,7007,2024-02-01 23:49:00,2024-02-02 01:37:00,2024-02-02 01:47:00,11.941351,76.95601,Assault reported in Chamarajanagar; registered at Chamarajanagar Police Station 01. Synthetic demonstration record.
1317,100051048202200003,202200003,2022-06-01,5534,1048,1,1,2,4,2,7005,2022-06-01 20:50:00,2022-06-01 22:10:00,2022-06-01 22:44:00,12.981347,77.665646,Robbery reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 08. Synthetic demonstration record.
1318,100241237202500001,202500001,2025-09-15,5599,1237,1,2,4,11,3,7024,2025-09-14 17:49:00,2025-09-14 19:55:00,2025-09-14 20:17:00,12.732488,77.274644,Online Fraud reported in Ramanagara; registered at Ramanagara Police Station 07. Synthetic demonstration record.
1319,300111108202500001,202500001,2025-02-05,5555,1108,2,1,2,4,1,7011,2025-02-04 21:49:00,2025-02-04 22:02:00,2025-02-05 00:01:00,12.87557,74.850578,Robbery reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 08. Synthetic demonstration record.
1320,100091086202400001,202400001,2024-08-20,5198,1086,1,1,5,15,2,7009,2024-08-18 23:31:00,2024-08-19 00:46:00,2024-08-19 02:27:00,13.320816,75.755902,Drug Trafficking reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 06. Synthetic demonstration record.
1321,100231222202200001,202200001,2022-03-06,5181,1222,1,2,6,16,3,7023,2022-03-06 10:32:00,2022-03-06 12:27:00,2022-03-06 14:10:00,16.214855,77.39451,Rioting reported in Raichur; registered at Raichur Police Station 02. Synthetic demonstration record.
1322,100071068202200001,202200001,2022-10-28,5393,1068,1,2,5,14,3,7007,2022-10-26 00:03:00,2022-10-26 00:59:00,2022-10-26 02:49:00,11.962691,76.985129,NDPS Possession reported in Chamarajanagar; registered at Chamarajanagar Police Station 08. Synthetic demonstration record.
1323,100291281202500001,202500001,2025-06-17,5055,1281,1,2,2,7,2,7029,2025-06-17 00:26:00,2025-06-17 02:02:00,2025-06-17 02:34:00,16.857955,75.707182,House Theft reported in Vijayapura; registered at Vijayapura Police Station 01. Synthetic demonstration record.
1324,100161151202500001,202500001,2025-02-16,5454,1151,1,2,6,16,2,7016,2025-02-15 05:28:00,2025-02-15 08:27:00,2025-02-15 09:33:00,14.778352,75.391102,Rioting reported in Haveri; registered at Haveri Police Station 01. Synthetic demonstration record.
1325,100051050202300005,202300005,2023-08-13,5125,1050,1,2,6,16,4,7005,2023-08-13 17:08:00,2023-08-13 17:36:00,2023-08-13 18:06:00,12.95569,77.614839,Rioting reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1326,800051048202300001,202300001,2023-12-15,5183,1048,4,2,7,18,5,7005,2023-12-15 15:48:00,2023-12-15 16:29:00,2023-12-15 17:01:00,12.965499,77.605269,Cheating reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 08. Synthetic demonstration record.
1327,100141140202400002,202400002,2024-08-02,5079,1140,1,2,2,6,2,7014,2024-07-31 19:03:00,2024-07-31 21:43:00,2024-07-31 22:38:00,15.41955,75.653927,Vehicle Theft reported in Gadag; registered at Gadag Police Station 10. Synthetic demonstration record.
1328,100261254202200001,202200001,2022-10-08,5288,1254,1,2,3,8,5,7026,2022-10-08 08:50:00,2022-10-08 10:33:00,2022-10-08 12:24:00,13.362938,77.075956,Domestic Violence reported in Tumakuru; registered at Tumakuru Police Station 04. Synthetic demonstration record.
1329,100311304202500001,202500001,2025-08-07,5232,1304,1,1,5,15,2,7031,2025-08-05 23:48:00,2025-08-06 00:19:00,2025-08-06 01:30:00,15.314985,76.502532,Drug Trafficking reported in Vijayanagara; registered at Vijayanagara Police Station 04. Synthetic demonstration record.
1330,100141136202200001,202200001,2022-10-05,5337,1136,1,2,1,3,3,7014,2022-10-05 23:21:00,2022-10-06 00:19:00,2022-10-06 00:35:00,15.393864,75.63178,Assault reported in Gadag; registered at Gadag Police Station 06. Synthetic demonstration record.
1331,100011004202300003,202300003,2023-02-17,5546,1004,1,2,4,11,1,7001,2023-02-15 11:53:00,2023-02-15 14:17:00,2023-02-15 15:13:00,16.194431,75.732144,Online Fraud reported in Bagalkot; registered at Bagalkot Police Station 04. Synthetic demonstration record.
1332,100051050202400005,202400005,2024-12-23,5450,1050,1,2,4,13,2,7005,2024-12-22 10:16:00,2024-12-22 11:00:00,2024-12-22 12:16:00,12.943152,77.60702,Cyber Stalking reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1333,100011008202200003,202200003,2022-01-07,5274,1008,1,2,2,6,1,7001,2022-01-07 18:18:00,2022-01-07 20:00:00,2022-01-07 20:16:00,16.222889,75.656236,Vehicle Theft reported in Bagalkot; registered at Bagalkot Police Station 08. Synthetic demonstration record.
1334,100051047202300005,202300005,2023-03-28,5527,1047,1,2,4,11,1,7005,2023-03-28 21:50:00,2023-03-29 00:00:00,2023-03-29 00:53:00,12.968666,77.597614,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 07. Synthetic demonstration record.
1335,100261252202400003,202400003,2024-02-04,5330,1252,1,2,8,20,3,7026,2024-02-02 09:36:00,2024-02-02 10:54:00,2024-02-02 12:14:00,13.356461,77.070239,Hit and Run reported in Tumakuru; registered at Tumakuru Police Station 02. Synthetic demonstration record.
1336,100041035202500003,202500003,2025-02-24,5525,1035,1,2,2,7,2,7004,2025-02-23 00:54:00,2025-02-23 03:41:00,2025-02-23 05:14:00,13.324722,77.753611,House Theft reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 05. Synthetic demonstration record.
1337,100241231202500001,202500001,2025-07-19,5212,1231,1,2,7,18,2,7024,2025-07-18 17:09:00,2025-07-18 18:26:00,2025-07-18 20:00:00,12.70065,77.298045,Cheating reported in Ramanagara; registered at Ramanagara Police Station 01. Synthetic demonstration record.
1338,100291287202200004,202200004,2022-04-29,5112,1287,1,2,4,11,3,7029,2022-04-28 10:17:00,2022-04-28 11:15:00,2022-04-28 12:58:00,16.856855,75.728368,Online Fraud reported in Vijayapura; registered at Vijayapura Police Station 07. Synthetic demonstration record.
1339,100291281202300001,202300001,2023-08-03,5497,1281,1,1,3,10,3,7029,2023-08-03 09:38:00,2023-08-03 12:30:00,2023-08-03 13:40:00,16.809297,75.719232,Kidnapping reported in Vijayapura; registered at Vijayapura Police Station 01. Synthetic demonstration record.
1340,100271262202600003,202600003,2026-01-23,5045,1262,1,2,4,13,1,7027,2026-01-21 18:44:00,2026-01-21 19:04:00,2026-01-21 20:27:00,13.297448,74.792446,Cyber Stalking reported in Udupi; registered at Udupi Police Station 02. Synthetic demonstration record.
1341,100211207202500003,202500003,2025-09-16,5298,1207,1,2,2,7,2,7021,2025-09-16 00:27:00,2025-09-16 01:50:00,2025-09-16 03:16:00,12.531242,76.907596,House Theft reported in Mandya; registered at Mandya Police Station 07. Synthetic demonstration record.
1342,100021018202200002,202200002,2022-07-25,5233,1018,1,2,1,3,4,7002,2022-07-25 18:29:00,2022-07-25 18:41:00,2022-07-25 19:17:00,15.11042,76.914744,Assault reported in Ballari; registered at Ballari Police Station 08. Synthetic demonstration record.
1343,400101100202200001,202200001,2022-03-23,5266,1100,3,2,4,11,1,7010,2022-03-21 21:32:00,2022-03-21 23:13:00,2022-03-22 00:13:00,14.226153,76.406514,Online Fraud reported in Chitradurga; registered at Chitradurga Police Station 10. Synthetic demonstration record.
1344,100051050202200002,202200002,2022-04-06,5125,1050,1,2,4,11,1,7005,2022-04-06 09:00:00,2022-04-06 09:31:00,2022-04-06 10:35:00,12.955299,77.615055,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1345,100041033202500001,202500001,2025-05-18,5110,1033,1,1,3,10,2,7004,2025-05-17 07:26:00,2025-05-17 08:28:00,2025-05-17 08:44:00,13.277988,77.744093,Kidnapping reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 03. Synthetic demonstration record.
1346,100181173202500003,202500003,2025-08-21,5219,1173,1,2,7,19,2,7018,2025-08-20 11:46:00,2025-08-20 13:41:00,2025-08-20 14:29:00,12.31616,75.860751,Forgery reported in Kodagu; registered at Kodagu Police Station 03. Synthetic demonstration record.
1347,100151147202200002,202200002,2022-01-11,5160,1147,1,2,5,14,1,7015,2022-01-09 19:27:00,2022-01-09 21:25:00,2022-01-09 23:07:00,13.000711,76.046395,NDPS Possession reported in Hassan; registered at Hassan Police Station 07. Synthetic demonstration record.
1348,400071064202200001,202200001,2022-05-17,5553,1064,3,2,6,16,2,7007,2022-05-17 23:07:00,2022-05-17 23:59:00,2022-05-18 00:10:00,11.959134,76.98456,Rioting reported in Chamarajanagar; registered at Chamarajanagar Police Station 04. Synthetic demonstration record.
1349,100131128202600002,202600002,2026-06-22,5130,1128,1,2,7,18,1,7013,2026-06-20 11:08:00,2026-06-20 12:36:00,2026-06-20 14:10:00,15.495005,75.031838,Cheating reported in Dharwad; registered at Dharwad Police Station 08. Synthetic demonstration record.
1350,100191186202500001,202500001,2025-03-05,5486,1186,1,2,4,11,2,7019,2025-03-03 09:48:00,2025-03-03 10:02:00,2025-03-03 10:51:00,13.167465,78.135201,Online Fraud reported in Kolar; registered at Kolar Police Station 06. Synthetic demonstration record.
1351,100251249202300002,202300002,2023-03-26,5280,1249,1,1,1,1,1,7025,2023-03-25 08:42:00,2023-03-25 10:18:00,2023-03-25 12:14:00,13.913475,75.638215,Murder reported in Shivamogga; registered at Shivamogga Police Station 09. Synthetic demonstration record.
1352,100231222202400001,202400001,2024-11-05,5181,1222,1,2,2,5,1,7023,2024-11-05 03:23:00,2024-11-05 05:17:00,2024-11-05 05:31:00,16.244714,77.315365,Burglary reported in Raichur; registered at Raichur Police Station 02. Synthetic demonstration record.
1353,100261258202500001,202500001,2025-11-27,5015,1258,1,2,7,18,2,7026,2025-11-26 10:03:00,2025-11-26 11:06:00,2025-11-26 11:33:00,13.395514,77.060546,Cheating reported in Tumakuru; registered at Tumakuru Police Station 08. Synthetic demonstration record.
1354,100031029202200002,202200002,2022-08-27,5543,1029,1,2,2,6,3,7003,2022-08-25 19:02:00,2022-08-25 21:54:00,2022-08-25 23:51:00,15.788588,74.550349,Vehicle Theft reported in Belagavi; registered at Belagavi Police Station 09. Synthetic demonstration record.
1355,100281274202200001,202200001,2022-02-05,5384,1274,1,2,6,16,3,7028,2022-02-03 00:54:00,2022-02-03 01:22:00,2022-02-03 02:36:00,14.779585,74.139454,Rioting reported in Uttara Kannada; registered at Uttara Kannada Police Station 04. Synthetic demonstration record.
1356,300311302202200001,202200001,2022-08-05,5188,1302,2,1,2,4,2,7031,2022-08-04 18:34:00,2022-08-04 20:55:00,2022-08-04 22:37:00,15.35161,76.479679,Robbery reported in Vijayanagara; registered at Vijayanagara Police Station 02. Synthetic demonstration record.
1357,100251248202200004,202200004,2022-04-21,5229,1248,1,2,4,13,3,7025,2022-04-20 09:41:00,2022-04-20 12:17:00,2022-04-20 13:04:00,13.956297,75.557719,Cyber Stalking reported in Shivamogga; registered at Shivamogga Police Station 08. Synthetic demonstration record.
1358,100151141202600001,202600001,2026-01-01,5137,1141,1,1,5,15,1,7015,2025-12-31 12:52:00,2025-12-31 14:16:00,2025-12-31 15:52:00,12.965383,76.148976,Drug Trafficking reported in Hassan; registered at Hassan Police Station 01. Synthetic demonstration record.
1359,100051043202400006,202400006,2024-10-18,5343,1043,1,2,2,7,5,7005,2024-10-16 03:49:00,2024-10-16 06:49:00,2024-10-16 07:06:00,12.960023,77.624765,House Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 03. Synthetic demonstration record.
1360,100261255202200003,202200003,2022-06-18,5008,1255,1,2,7,18,1,7026,2022-06-18 15:51:00,2022-06-18 18:47:00,2022-06-18 20:19:00,13.352066,77.070092,Cheating reported in Tumakuru; registered at Tumakuru Police Station 05. Synthetic demonstration record.
1361,100231225202500001,202500001,2025-05-16,5511,1225,1,2,3,8,2,7023,2025-05-15 19:08:00,2025-05-15 20:29:00,2025-05-15 21:05:00,16.201316,77.376189,Domestic Violence reported in Raichur; registered at Raichur Police Station 05. Synthetic demonstration record.
1362,100061059202200001,202200001,2022-11-18,5014,1059,1,2,1,3,2,7006,2022-11-17 12:41:00,2022-11-17 14:07:00,2022-11-17 15:57:00,17.90175,77.520187,Assault reported in Bidar; registered at Bidar Police Station 09. Synthetic demonstration record.
1363,100051050202200003,202200003,2022-03-14,5450,1050,1,2,8,20,1,7005,2022-03-12 10:19:00,2022-03-12 11:18:00,2022-03-12 11:39:00,12.969721,77.595974,Hit and Run reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1364,100281276202600001,202600001,2026-03-29,5227,1276,1,2,2,6,1,7028,2026-03-29 21:09:00,2026-03-29 21:42:00,2026-03-29 23:26:00,14.824732,74.16804,Vehicle Theft reported in Uttara Kannada; registered at Uttara Kannada Police Station 06. Synthetic demonstration record.
1365,100051050202200004,202200004,2022-07-09,5303,1050,1,2,7,19,4,7005,2022-07-07 10:51:00,2022-07-07 12:02:00,2022-07-07 13:32:00,12.958017,77.620779,Forgery reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1366,100161158202600001,202600001,2026-07-23,5171,1158,1,2,7,18,3,7016,2026-07-21 11:40:00,2026-07-21 14:22:00,2026-07-21 14:54:00,14.755897,75.418368,Cheating reported in Haveri; registered at Haveri Police Station 08. Synthetic demonstration record.
1367,400301295202200001,202200001,2022-10-19,5180,1295,3,2,8,20,5,7030,2022-10-18 08:07:00,2022-10-18 08:55:00,2022-10-18 10:34:00,16.740091,77.146916,Hit and Run reported in Yadgir; registered at Yadgir Police Station 05. Synthetic demonstration record.
1368,100091081202200002,202200002,2022-11-24,5509,1081,1,2,1,3,4,7009,2022-11-23 12:37:00,2022-11-23 13:06:00,2022-11-23 15:04:00,13.35289,75.834362,Assault reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 01. Synthetic demonstration record.
1369,100221218202300003,202300003,2023-01-15,5011,1218,1,2,2,5,3,7022,2023-01-13 23:40:00,2023-01-14 02:31:00,2023-01-14 03:29:00,12.297538,76.653798,Burglary reported in Mysuru; registered at Mysuru Police Station 08. Synthetic demonstration record.
1370,100221217202500002,202500002,2025-07-21,5051,1217,1,2,3,9,1,7022,2025-07-21 17:22:00,2025-07-21 19:07:00,2025-07-21 19:33:00,12.318828,76.669922,Sexual Harassment reported in Mysuru; registered at Mysuru Police Station 07. Synthetic demonstration record.
1371,400051050202400001,202400001,2024-12-08,5303,1050,3,2,4,13,1,7005,2024-12-06 20:15:00,2024-12-06 22:27:00,2024-12-07 00:25:00,12.978308,77.623374,Cyber Stalking reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
1372,100011004202200001,202200001,2022-03-26,5478,1004,1,2,2,7,2,7001,2022-03-24 22:55:00,2022-03-24 23:31:00,2022-03-25 00:45:00,16.167247,75.72577,House Theft reported in Bagalkot; registered at Bagalkot Police Station 04. Synthetic demonstration record.
1373,100061052202400002,202400002,2024-11-03,5152,1052,1,2,3,9,2,7006,2024-11-03 19:16:00,2024-11-03 21:45:00,2024-11-03 22:04:00,17.949466,77.494989,Sexual Harassment reported in Bidar; registered at Bidar Police Station 02. Synthetic demonstration record.
1374,100311307202300002,202300002,2023-12-11,5256,1307,1,2,3,8,4,7031,2023-12-09 13:44:00,2023-12-09 14:04:00,2023-12-09 15:21:00,15.365579,76.423818,Domestic Violence reported in Vijayanagara; registered at Vijayanagara Police Station 07. Synthetic demonstration record.
1375,100221217202500003,202500003,2025-07-26,5461,1217,1,2,4,11,2,7022,2025-07-24 21:56:00,2025-07-24 22:14:00,2025-07-24 23:09:00,12.305321,76.660125,Online Fraud reported in Mysuru; registered at Mysuru Police Station 07. Synthetic demonstration record.
1376,100111101202200004,202200004,2022-08-26,5470,1101,1,2,3,9,3,7011,2022-08-26 21:34:00,2022-08-26 21:54:00,2022-08-26 23:08:00,12.929319,74.927955,Sexual Harassment reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 01. Synthetic demonstration record.
1377,100161158202200002,202200002,2022-03-13,5072,1158,1,2,7,18,2,7016,2022-03-12 21:42:00,2022-03-12 23:45:00,2022-03-13 01:35:00,14.853411,75.365467,Cheating reported in Haveri; registered at Haveri Police Station 08. Synthetic demonstration record.
